Date,Open,High,Low,Close,Adj Close,Volume
2018-05-30,6.380000,6.390000,6.380000,6.390000,6.291620,2980
2018-05-31,6.550000,6.550000,6.500000,6.500000,6.399927,82317
2018-06-01,6.540000,6.540000,6.510000,6.540000,6.439311,23327
2018-06-04,6.570000,6.570000,6.550000,6.560000,6.459003,18006
2018-06-05,6.520000,6.520000,6.490000,6.490000,6.390080,19405
2018-06-06,6.490000,6.510000,6.480000,6.510000,6.409773,21801
2018-06-07,6.520000,6.520000,6.490000,6.500000,6.399927,4786
2018-06-08,6.540000,6.600000,6.540000,6.580000,6.478695,4799
2018-06-12,6.600000,6.620000,6.600000,6.620000,6.518079,15295
2018-06-13,6.620000,6.620000,6.510000,6.540000,6.439311,19242
2018-06-14,6.520000,6.520000,6.480000,6.510000,6.409773,5144
2018-06-15,6.540000,6.550000,6.530000,6.530000,6.429465,14937
2018-06-18,6.420000,6.420000,6.370000,6.370000,6.271928,25584
2018-06-19,6.450000,6.450000,6.390000,6.390000,6.291620,85519
2018-06-20,6.460000,6.480000,6.430000,6.480000,6.380235,22827
2018-06-21,6.470000,6.480000,6.450000,6.470000,6.370389,28313
2018-06-22,6.350000,6.350000,6.320000,6.340000,6.242390,1263
2018-06-25,6.500000,6.500000,6.450000,6.450000,6.350697,84679
2018-06-26,6.370000,6.380000,6.370000,6.380000,6.281775,13668
2018-06-27,6.470000,6.470000,6.450000,6.460000,6.360543,20814
2018-06-28,6.560000,6.580000,6.560000,6.560000,6.459003,25500
2018-06-29,6.550000,6.560000,6.550000,6.560000,6.459003,13550
2018-07-02,6.540000,6.540000,6.430000,6.480000,6.480000,24761
2018-07-03,6.440000,6.450000,6.400000,6.430000,6.430000,54125
2018-07-04,6.440000,6.480000,6.440000,6.470000,6.470000,118528
2018-07-05,6.440000,6.470000,6.430000,6.450000,6.450000,16212
2018-07-06,6.450000,6.470000,6.450000,6.470000,6.470000,26547
2018-07-09,6.480000,6.510000,6.480000,6.510000,6.510000,23921
2018-07-10,6.590000,6.590000,6.590000,6.590000,6.590000,6145
2018-07-11,6.570000,6.590000,6.570000,6.590000,6.590000,26196
2018-07-12,6.490000,6.500000,6.480000,6.480000,6.480000,51998
2018-07-13,6.510000,6.520000,6.510000,6.520000,6.520000,12357
2018-07-16,6.520000,6.540000,6.500000,6.500000,6.500000,62017
